CUSIP,Description,Product,Moody's/S&P rating,Expected coupon,Coupon frequency,Expected Yield,Maturity date,Maturity term,Order period,Call protected,Quantity available,Settlement date,Inflation factor,Index,Cap,Participation Rate,Expected Price,Attributes,
spreadsheet is provided for informational purposes only. It is not intended to provide advice nor should it be 
construed as an offer to sell a solicitation of an offer to buy or a recommendation for any security by Fidelity or any 
third party. Data and information shown is based on information known to Fidelity as of the date it was exported and 
is subject to change. It should not be used in place of your account statements or trade confirmations and is not 
intended for tax reporting purposes. For more information on the data included in this spreadsheet including any 
limitations thereof go to the Fixed Income Dashboard. 
Brokerage services are provided by Fidelity Brokerage Services LLC 900 Salem Street Smithfield RI 02917. 
Custody and other services provided by National Financial Services LLC. Both are Fidelity Investment companies 
and members SIPC NYSE. 

1191794.6.0
Date downloaded   08/27/2026 12:54 PM
